org_name,ein,year,pdf_url
South Kensington Community Partners,222446719,2008,https://projects.propublica.org/nonprofits/download-filing?path=2009_03_EO%2F22-2446719_990EZ_200809.pdf
South Kensington Community Partners,222446719,2007,https://projects.propublica.org/nonprofits/download-filing?path=2008_01_EO%2F22-2446719_990EZ_200709.pdf
South Kensington Community Partners,222446719,2005,https://projects.propublica.org/nonprofits/download-filing?path=2006_09_EO%2F22-2446719_990EZ_200509.pdf
South Kensington Community Partners,222446719,2004,https://projects.propublica.org/nonprofits/download-filing?path=2005_06_EO%2F22-2446719_990EZ_200409.pdf
South Kensington Community Partners,222446719,2003,https://projects.propublica.org/nonprofits/download-filing?path=2004_08_EO%2F22-2446719_990EZ_200309.pdf
South Kensington Community Partners,222446719,2002,https://projects.propublica.org/nonprofits/download-filing?path=2003_07_EO%2F22-2446719_990ER_200209.pdf
South Kensington Community Partners,222446719,2001,https://projects.propublica.org/nonprofits/download-filing?path=2002_12_EO%2F22-2446719_990EZ_200112.pdf
South Kensington Community Partners,222446719,1999,https://projects.propublica.org/nonprofits/download-filing?path=2002_11_EO%2F22-2446719_990_199909.pdf
Southwest CDC,232491247,2021,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F232491247_202112_990_2023030221006864.pdf
Southwest CDC,232491247,2020,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F232491247_202012_990_2022010619400054.pdf
Southwest CDC,232491247,2019,https://projects.propublica.org/nonprofits/download-filing?path=02_2021_prefixes_22-23%2F232491247_201912_990_2021021917727074.pdf
Southwest CDC,232491247,2018,https://projects.propublica.org/nonprofits/download-filing?path=06_2020_prefixes_20-23%2F232491247_201812_990_2020061017186233.pdf
Southwest CDC,232491247,2016,https://projects.propublica.org/nonprofits/download-filing?path=01_2018_prefixes_23-23%2F232491247_201612_990_2018011915138037.pdf
Southwest CDC,232491247,2015,https://projects.propublica.org/nonprofits/download-filing?path=2017_02_EO%2F23-2491247_990_201512.pdf
Southwest CDC,232491247,2014,https://projects.propublica.org/nonprofits/download-filing?path=2016_02_EO%2F23-2491247_990_201412.pdf
Southwest CDC,232491247,2013,https://projects.propublica.org/nonprofits/download-filing?path=2014_12_EO%2F23-2491247_990_201312.pdf
Southwest CDC,232491247,2012,https://projects.propublica.org/nonprofits/download-filing?path=2013_12_EO%2F23-2491247_990_201212.pdf
Southwest CDC,232491247,2011,https://projects.propublica.org/nonprofits/download-filing?path=2012_12_EO%2F23-2491247_990_201112.pdf
Southwest CDC,232491247,2010,https://projects.propublica.org/nonprofits/download-filing?path=2011_10_EO%2F23-2491247_990_201012.pdf
Southwest CDC,232491247,2009,https://projects.propublica.org/nonprofits/download-filing?path=2010_07_EO%2F23-2491247_990EZ_200912.pdf
Southwest CDC,232491247,2008,https://projects.propublica.org/nonprofits/download-filing?path=2009_10_EO%2F23-2491247_990_200812.pdf
Southwest CDC,232491247,2007,https://projects.propublica.org/nonprofits/download-filing?path=2008_11_EO%2F23-2491247_990_200712.pdf
Southwest CDC,232491247,2006,https://projects.propublica.org/nonprofits/download-filing?path=2007_07_EO%2F23-2491247_990_200612.pdf
Southwest CDC,232491247,2005,https://projects.propublica.org/nonprofits/download-filing?path=2006_12_EO%2F23-2491247_990_200512.pdf
Southwest CDC,232491247,2004,https://projects.propublica.org/nonprofits/download-filing?path=2005_09_EO%2F23-2491247_990_200412.pdf
Southwest CDC,232491247,2003,https://projects.propublica.org/nonprofits/download-filing?path=2004_07_EO%2F23-2491247_990_200312.pdf
Southwest CDC,232491247,2002,https://projects.propublica.org/nonprofits/download-filing?path=2003_07_EO%2F23-2491247_990_200212.pdf
Southwest CDC,232491247,2001,https://projects.propublica.org/nonprofits/download-filing?path=2002_05_EO%2F23-2491247_990_200112.pdf
Tacony CDC,233052060,2023,https://projects.propublica.org/nonprofits/download-filing?path=download990pdf_11_2023_prefixes_22-23%2F233052060_202306_990_2023110821886221.pdf
Tacony CDC,233052060,2022,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F233052060_202206_990_2023020320902160.pdf
Tacony CDC,233052060,2020,https://projects.propublica.org/nonprofits/download-filing?path=02_2021_prefixes_22-23%2F233052060_202006_990_2021021817719054.pdf
Tacony CDC,233052060,2019,https://projects.propublica.org/nonprofits/download-filing?path=10_2019_prefixes_22-23%2F233052060_201906_990_2019102916794777.pdf
Tacony CDC,233052060,2018,https://projects.propublica.org/nonprofits/download-filing?path=12_2018_prefixes_22-23%2F233052060_201806_990_2018120715985664.pdf
Tacony CDC,233052060,2017,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F233052060_201706_990_2017110914940640.pdf
Tacony CDC,233052060,2016,https://projects.propublica.org/nonprofits/download-filing?path=2017_01_EO%2F23-3052060_990_201606.pdf
Tacony CDC,233052060,2015,https://projects.propublica.org/nonprofits/download-filing?path=2016_01_EO%2F13-101546_19135_233052060.pdf
Tacony CDC,233052060,2014,https://projects.propublica.org/nonprofits/download-filing?path=2014_10_EO%2F23-3052060_990_201406.pdf
Tacony CDC,233052060,2013,https://projects.propublica.org/nonprofits/download-filing?path=2014_01_EO%2F23-3052060_990_201306.pdf
Tacony CDC,233052060,2012,https://projects.propublica.org/nonprofits/download-filing?path=2012_12_EO%2F23-3052060_990_201206.pdf
Tacony CDC,233052060,2011,https://projects.propublica.org/nonprofits/download-filing?path=2012_04_EO%2F23-3052060_990_201106.pdf
Tacony CDC,233052060,2010,https://projects.propublica.org/nonprofits/download-filing?path=2012_04_EO%2F23-3052060_990_201006.pdf
Tacony CDC,233052060,2009,https://projects.propublica.org/nonprofits/download-filing?path=2012_04_EO%2F23-3052060_990_200906.pdf
Tacony CDC,233052060,2008,https://projects.propublica.org/nonprofits/download-filing?path=2009_01_EO%2F23-3052060_990_200806.pdf
Tacony CDC,233052060,2007,https://projects.propublica.org/nonprofits/download-filing?path=2007_12_EO%2F23-3052060_990_200706.pdf
Tacony CDC,233052060,2006,https://projects.propublica.org/nonprofits/download-filing?path=2006_12_EO%2F23-3052060_990_200606.pdf
Tacony CDC,233052060,2005,https://projects.propublica.org/nonprofits/download-filing?path=2005_11_EO%2F23-3052060_990O_200506.pdf
The Enterprise Center CDC,300002632,2022,https://projects.propublica.org/nonprofits/download-filing?path=download990pdf_06_2023_prefixes_25-31%2F300002632_202206_990_2023061221441405.pdf
The Enterprise Center CDC,300002632,2021,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F300002632_202106_990_2022071920233577.pdf
The Enterprise Center CDC,300002632,2020,https://projects.propublica.org/nonprofits/download-filing?path=download990pdf_05_2022_prefixes_27-47%2F300002632_202006_990_2022052820145751.pdf
The Enterprise Center CDC,300002632,2019,https://projects.propublica.org/nonprofits/download-filing?path=11_2020_prefixes_27-37%2F300002632_201906_990_2020110717416370.pdf
The Enterprise Center CDC,300002632,2018,https://projects.propublica.org/nonprofits/download-filing?path=04_2019_prefixes_26-31%2F300002632_201806_990_2019040416207024.pdf
The Enterprise Center CDC,300002632,2017,https://projects.propublica.org/nonprofits/download-filing?path=04_2018_prefixes_27-35%2F300002632_201706_990_2018042015266339.pdf
The Enterprise Center CDC,300002632,2016,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F300002632_201606_990_2017081614649357.pdf
The Enterprise Center CDC,300002632,2015,https://projects.propublica.org/nonprofits/download-filing?path=2016_07_EO%2F30-0002632_990_201506.pdf
The Enterprise Center CDC,300002632,2014,https://projects.propublica.org/nonprofits/download-filing?path=2015_02_EO%2F30-0002632_990_201406.pdf
The Enterprise Center CDC,300002632,2013,https://projects.propublica.org/nonprofits/download-filing?path=2014_03_EO%2F30-0002632_990_201306.pdf
The Enterprise Center CDC,300002632,2012,https://projects.propublica.org/nonprofits/download-filing?path=2013_03_EO%2F30-0002632_990_201206.pdf
The Enterprise Center CDC,300002632,2011,https://projects.propublica.org/nonprofits/download-filing?path=2011_11_EO%2F30-0002632_990_201106.pdf
The Enterprise Center CDC,300002632,2010,https://projects.propublica.org/nonprofits/download-filing?path=2010_10_EO%2F30-0002632_990_201006.pdf
The Enterprise Center CDC,300002632,2009,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F30-0002632_990_200906.pdf
The Enterprise Center CDC,300002632,2008,https://projects.propublica.org/nonprofits/download-filing?path=2009_01_EO%2F30-0002632_990_200806.pdf
The Enterprise Center CDC,300002632,2007,https://projects.propublica.org/nonprofits/download-filing?path=2008_01_EO%2F30-0002632_990_200706.pdf
The Enterprise Center CDC,300002632,2006,https://projects.propublica.org/nonprofits/download-filing?path=2006_11_EO%2F30-0002632_990_200606.pdf
The Enterprise Center CDC,300002632,2005,https://projects.propublica.org/nonprofits/download-filing?path=2006_01_EO%2F30-0002632_990_200506.pdf
The Enterprise Center CDC,300002632,2004,https://projects.propublica.org/nonprofits/download-filing?path=2005_03_EO%2F30-0002632_990_200406.pdf
The Maple Corporation,236432397,2022,https://projects.propublica.org/nonprofits/download-filing?path=download990pdf_11_2023_prefixes_23-25%2F236432397_202211_990_2023112021978354.pdf
The Maple Corporation,236432397,2021,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F236432397_202111_990_2023030221009020.pdf
The Maple Corporation,236432397,2019,https://projects.propublica.org/nonprofits/download-filing?path=download990pdf_12_2021_prefixes_22-27%2F236432397_201911_990_2021121419317688.pdf
The Maple Corporation,236432397,2018,https://projects.propublica.org/nonprofits/download-filing?path=12_2019_prefixes_22-23%2F236432397_201811_990_2019120216904274.pdf
The Maple Corporation,236432397,2016,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F236432397_201611_990_2017082214663455.pdf
The Maple Corporation,236432397,2015,https://projects.propublica.org/nonprofits/download-filing?path=2016_07_EO%2F23-6432397_990_201511.pdf
The Maple Corporation,236432397,2014,https://projects.propublica.org/nonprofits/download-filing?path=2016_01_EO%2F13-093386_08232_236432397.pdf
The Maple Corporation,236432397,2013,https://projects.propublica.org/nonprofits/download-filing?path=2014_07_EO%2F23-6432397_990_201311.pdf
The Maple Corporation,236432397,2012,https://projects.propublica.org/nonprofits/download-filing?path=2014_01_EO%2F23-6432397_990_201211.pdf
The Maple Corporation,236432397,2011,https://projects.propublica.org/nonprofits/download-filing?path=2012_10_EO%2F23-6432397_990_201111.pdf
The Maple Corporation,236432397,2010,https://projects.propublica.org/nonprofits/download-filing?path=2011_03_EO%2F23-6432397_990_201011.pdf
The Maple Corporation,236432397,2009,https://projects.propublica.org/nonprofits/download-filing?path=2010_05_EO%2F23-6432397_990_200911.pdf
The Maple Corporation,236432397,2008,https://projects.propublica.org/nonprofits/download-filing?path=2009_07_EO%2F23-6432397_990_200811.pdf
The Maple Corporation,236432397,2007,https://projects.propublica.org/nonprofits/download-filing?path=2008_04_EO%2F23-6432397_990_200711.pdf
The Maple Corporation,236432397,2005,https://projects.propublica.org/nonprofits/download-filing?path=2006_04_EO%2F23-6432397_990_200511.pdf
The Maple Corporation,236432397,2004,https://projects.propublica.org/nonprofits/download-filing?path=2006_01_EO%2F23-6432397_990_200411.pdf
The Maple Corporation,236432397,2003,https://projects.propublica.org/nonprofits/download-filing?path=2004_03_EO%2F23-6432397_990_200311.pdf
The Maple Corporation,236432397,2002,https://projects.propublica.org/nonprofits/download-filing?path=2003_04_EO%2F23-6432397_990_200211.pdf
The Maple Corporation,236432397,2001,https://projects.propublica.org/nonprofits/download-filing?path=2002_02_EO%2F23-6432397_990_200111.pdf
Tioga United,233101958,2024,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F233101958_202412_990_2026011323842677.pdf
Tioga United,233101958,2023,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F233101958_202312_990_2025030723159357.pdf
Tioga United,233101958,2022,https://projects.propublica.org/nonprofits/download-filing?path=download990pdf_03_2024_prefixes_20-27%2F233101958_202212_990_2024030522309729.pdf
Tioga United,233101958,2021,https://projects.propublica.org/nonprofits/download-filing?path=download990pdf_10_2023_prefixes_22-23%2F233101958_202112_990EZ_2023101821728985.pdf
Tioga United,233101958,2020,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F233101958_202012_990EZ_2023071221478639.pdf
Tioga United,233101958,2015,https://projects.propublica.org/nonprofits/download-filing?path=2016_11_EO%2F23-3101958_990_201512.pdf
Tioga United,233101958,2014,https://projects.propublica.org/nonprofits/download-filing?path=2015_12_EO%2F23-3101958_990_201412.pdf
Tioga United,233101958,2013,https://projects.propublica.org/nonprofits/download-filing?path=2014_11_EO%2F23-3101958_990_201312.pdf
Tioga United,233101958,2012,https://projects.propublica.org/nonprofits/download-filing?path=2014_03_EO%2F23-3101958_990_201212.pdf
Tioga United,233101958,2011,https://projects.propublica.org/nonprofits/download-filing?path=2014_03_EO%2F23-3101958_990_201112.pdf
Tioga United,233101958,2010,https://projects.propublica.org/nonprofits/download-filing?path=2014_01_EO%2F23-3101958_990_201012.pdf
Tioga United,233101958,2009,https://projects.propublica.org/nonprofits/download-filing?path=2012_11_EO%2F23-3101958_990EZ_200912.pdf
Tioga United,233101958,2008,https://projects.propublica.org/nonprofits/download-filing?path=2010_07_EO%2F23-3101958_990EZ_200812.pdf
Tioga United,233101958,2007,https://projects.propublica.org/nonprofits/download-filing?path=2010_07_EO%2F23-3101958_990_200712.pdf
Tioga United,233101958,2006,https://projects.propublica.org/nonprofits/download-filing?path=2008_07_EO%2F23-3101958_990R_200612.pdf
Tioga United,233101958,2005,https://projects.propublica.org/nonprofits/download-filing?path=2006_09_EO%2F23-3101958_990_200512.pdf
Tioga United,233101958,2004,https://projects.propublica.org/nonprofits/download-filing?path=2005_12_EO%2F23-3101958_990EZ_200412.pdf
Women's Community Revitalization Project (WCRP),222840188,2023,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F222840188_202309_990_2024120622936475.pdf
Women's Community Revitalization Project (WCRP),222840188,2022,https://projects.propublica.org/nonprofits/download-filing?path=download990pdf_11_2023_prefixes_22-23%2F222840188_202209_990_2023110321859322.pdf
Women's Community Revitalization Project (WCRP),222840188,2021,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F222840188_202109_990_2022020219610111.pdf
Women's Community Revitalization Project (WCRP),222840188,2020,https://projects.propublica.org/nonprofits/download-filing?path=04_2021_prefixes_22-22%2F222840188_202009_990_2021040617903396.pdf
Women's Community Revitalization Project (WCRP),222840188,2019,https://projects.propublica.org/nonprofits/download-filing?path=02_2021_prefixes_20-22%2F222840188_201909_990_2021021717710939.pdf
Women's Community Revitalization Project (WCRP),222840188,2018,https://projects.propublica.org/nonprofits/download-filing?path=04_2019_prefixes_20-23%2F222840188_201809_990_2019040316204752.pdf
Women's Community Revitalization Project (WCRP),222840188,2017,https://projects.propublica.org/nonprofits/download-filing?path=04_2018_prefixes_20-23%2F222840188_201709_990_2018041315258219.pdf
Women's Community Revitalization Project (WCRP),222840188,2016,https://projects.propublica.org/nonprofits/download-filing?path=2017_03_EO%2F22-2840188_990_201609.pdf
Women's Community Revitalization Project (WCRP),222840188,2015,https://projects.propublica.org/nonprofits/download-filing?path=2016_03_EO%2F22-2840188_990_201509.pdf
Women's Community Revitalization Project (WCRP),222840188,2014,https://projects.propublica.org/nonprofits/download-filing?path=2016_06_EO%2F22-2840188_990_201409.pdf
Women's Community Revitalization Project (WCRP),222840188,2013,https://projects.propublica.org/nonprofits/download-filing?path=2014_06_EO%2F22-2840188_990_201309.pdf
Women's Community Revitalization Project (WCRP),222840188,2012,https://projects.propublica.org/nonprofits/download-filing?path=2013_09_EO%2F22-2840188_990_201209.pdf
Women's Community Revitalization Project (WCRP),222840188,2011,https://projects.propublica.org/nonprofits/download-filing?path=2012_09_EO%2F22-2840188_990_201109.pdf
Women's Community Revitalization Project (WCRP),222840188,2010,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F22-2840188_990_201009.pdf
Women's Community Revitalization Project (WCRP),222840188,2009,https://projects.propublica.org/nonprofits/download-filing?path=2010_07_EO%2F22-2840188_990_200909.pdf
Women's Community Revitalization Project (WCRP),222840188,2008,https://projects.propublica.org/nonprofits/download-filing?path=2009_06_EO%2F22-2840188_990_200809.pdf
Women's Community Revitalization Project (WCRP),222840188,2007,https://projects.propublica.org/nonprofits/download-filing?path=2008_07_EO%2F22-2840188_990_200709.pdf
Women's Community Revitalization Project (WCRP),222840188,2006,https://projects.propublica.org/nonprofits/download-filing?path=2007_05_EO%2F22-2840188_990_200609.pdf
Women's Community Revitalization Project (WCRP),222840188,2005,https://projects.propublica.org/nonprofits/download-filing?path=2006_03_EO%2F22-2840188_990_200509.pdf
Women's Community Revitalization Project (WCRP),222840188,2004,https://projects.propublica.org/nonprofits/download-filing?path=2005_09_EO%2F22-2840188_990_200409.pdf
Women's Community Revitalization Project (WCRP),222840188,2003,https://projects.propublica.org/nonprofits/download-filing?path=2004_02_EO%2F22-2840188_990_200309.pdf
Women's Community Revitalization Project (WCRP),222840188,2002,https://projects.propublica.org/nonprofits/download-filing?path=2003_04_EO%2F22-2840188_990_200209.pdf
Women's Community Revitalization Project (WCRP),222840188,2001,https://projects.propublica.org/nonprofits/download-filing?path=2002_07_EO%2F22-2840188_990_200109.pdf
Wynnefield Overbrook Revitalization Corporation,830444104,2024,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F830444104_202412_990_2025082223666584.pdf
Wynnefield Overbrook Revitalization Corporation,830444104,2023,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F830444104_202312_990_2024061122516921.pdf
Wynnefield Overbrook Revitalization Corporation,830444104,2022,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F830444104_202212_990_2023082921575724.pdf
Wynnefield Overbrook Revitalization Corporation,830444104,2021,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F830444104_202112_990EZ_2023012620823272.pdf
Wynnefield Overbrook Revitalization Corporation,830444104,2020,https://projects.propublica.org/nonprofits/download-filing?path=download990pdf_04_2022_prefixes_82-85%2F830444104_202012_990EZ_2022040719834615.pdf
Wynnefield Overbrook Revitalization Corporation,830444104,2019,https://projects.propublica.org/nonprofits/download-filing?path=download990pdf_11_2021_prefixes_82-94%2F830444104_201912_990_2021110819128272.pdf
Wynnefield Overbrook Revitalization Corporation,830444104,2018,https://projects.propublica.org/nonprofits/download-filing?path=04_2019_prefixes_82-92%2F830444104_201812_990_2019042416240329.pdf
Wynnefield Overbrook Revitalization Corporation,830444104,2017,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F830444104_201712_990_2018061515424063.pdf
Wynnefield Overbrook Revitalization Corporation,830444104,2016,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F830444104_201612_990_2017070714555397.pdf
Wynnefield Overbrook Revitalization Corporation,830444104,2015,https://projects.propublica.org/nonprofits/download-filing?path=2016_05_EO%2F83-0444104_990_201512.pdf
Wynnefield Overbrook Revitalization Corporation,830444104,2014,https://projects.propublica.org/nonprofits/download-filing?path=2015_03_EO%2F83-0444104_990_201412.pdf
Wynnefield Overbrook Revitalization Corporation,830444104,2013,https://projects.propublica.org/nonprofits/download-filing?path=2014_06_EO%2F83-0444104_990_201312.pdf
Wynnefield Overbrook Revitalization Corporation,830444104,2012,https://projects.propublica.org/nonprofits/download-filing?path=2013_03_EO%2F83-0444104_990EZ_201212.pdf
Wynnefield Overbrook Revitalization Corporation,830444104,2011,https://projects.propublica.org/nonprofits/download-filing?path=2012_07_EO%2F83-0444104_990EZ_201112.pdf
Wynnefield Overbrook Revitalization Corporation,830444104,2010,https://projects.propublica.org/nonprofits/download-filing?path=2011_09_EO%2F83-0444104_990EZ_201012.pdf
Xiente,239233412,2024,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F239233412_202409_990_2026012023850876.pdf
Xiente,239233412,2023,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F239233412_202309_990_2024120622940982.pdf
Xiente,239233412,2022,https://projects.propublica.org/nonprofits/download-filing?path=download990pdf_11_2023_prefixes_23-25%2F239233412_202209_990_2023110621869097.pdf
Xiente,239233412,2021,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F239233412_202109_990_2022082920302564.pdf
Xiente,239233412,2019,https://projects.propublica.org/nonprofits/download-filing?path=10_2020_prefixes_23-26%2F239233412_201909_990_2020101317369362.pdf
Xiente,239233412,2018,https://projects.propublica.org/nonprofits/download-filing?path=10_2019_prefixes_23-26%2F239233412_201809_990_2019101816757675.pdf
Xiente,239233412,2017,https://projects.propublica.org/nonprofits/download-filing?path=10_2018_prefixes_23-26%2F239233412_201709_990_2018100515767911.pdf
Xiente,239233412,2016,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F239233412_201609_990_2017090814718732.pdf
Xiente,239233412,2015,https://projects.propublica.org/nonprofits/download-filing?path=2016_12_EO%2F23-9233412_990_201509.pdf
Xiente,239233412,2014,https://projects.propublica.org/nonprofits/download-filing?path=2015_09_EO%2F23-9233412_990_201409.pdf
Xiente,239233412,2013,https://projects.propublica.org/nonprofits/download-filing?path=2014_09_EO%2F23-9233412_990_201309.pdf
Xiente,239233412,2012,https://projects.propublica.org/nonprofits/download-filing?path=2013_12_EO%2F23-9233412_990_201209.pdf
Xiente,239233412,2011,https://projects.propublica.org/nonprofits/download-filing?path=2012_09_EO%2F23-9233412_990_201109.pdf
Xiente,239233412,2010,https://projects.propublica.org/nonprofits/download-filing?path=2013_06_EO%2F23-9233412_990_201009.pdf
Xiente,239233412,2009,https://projects.propublica.org/nonprofits/download-filing?path=2010_10_EO%2F23-9233412_990_200909.pdf
Xiente,239233412,2008,https://projects.propublica.org/nonprofits/download-filing?path=2009_09_EO%2F23-9233412_990_200809.pdf
Xiente,239233412,2007,https://projects.propublica.org/nonprofits/download-filing?path=2008_08_EO%2F23-9233412_990_200709.pdf
Xiente,239233412,2006,https://projects.propublica.org/nonprofits/download-filing?path=2007_08_EO%2F23-9233412_990_200609.pdf
Xiente,239233412,2005,https://projects.propublica.org/nonprofits/download-filing?path=2006_06_EO%2F23-9233412_990_200509.pdf
Xiente,239233412,2004,https://projects.propublica.org/nonprofits/download-filing?path=2005_07_EO%2F23-9233412_990_200409.pdf
Xiente,239233412,2003,https://projects.propublica.org/nonprofits/download-filing?path=2005_02_EO%2F23-9233412_990_200309.pdf
Xiente,239233412,2002,https://projects.propublica.org/nonprofits/download-filing?path=2003_07_EO%2F23-9233412_990_200209.pdf
Xiente,239233412,2001,https://projects.propublica.org/nonprofits/download-filing?path=2002_08_EO%2F23-9233412_990_200109.pdf
ACHIEVEability,232215980,2022,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F232215980_202206_990_2024041522362149.pdf
ACHIEVEability,232215980,2021,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F232215980_202106_990_2022052520138183.pdf
ACHIEVEability,232215980,2020,https://projects.propublica.org/nonprofits/download-filing?path=05_2021_prefixes_22-23%2F232215980_202006_990_2021051118085080.pdf
ACHIEVEability,232215980,2019,https://projects.propublica.org/nonprofits/download-filing?path=10_2020_prefixes_22-23%2F232215980_201906_990_2020102117397805.pdf
ACHIEVEability,232215980,2018,https://projects.propublica.org/nonprofits/download-filing?path=07_2019_prefixes_20-23%2F232215980_201806_990_2019071116476743.pdf
ACHIEVEability,232215980,2017,https://projects.propublica.org/nonprofits/download-filing?path=09_2018_prefixes_22-23%2F232215980_201706_990_2018090415648823.pdf
ACHIEVEability,232215980,2016,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F232215980_201606_990_2017093014789189.pdf
ACHIEVEability,232215980,2015,https://projects.propublica.org/nonprofits/download-filing?path=2016_08_EO%2F23-2215980_990_201506.pdf
ACHIEVEability,232215980,2014,https://projects.propublica.org/nonprofits/download-filing?path=2015_06_EO%2F23-2215980_990_201406.pdf
ACHIEVEability,232215980,2013,https://projects.propublica.org/nonprofits/download-filing?path=2014_06_EO%2F23-2215980_990_201306.pdf
ACHIEVEability,232215980,2012,https://projects.propublica.org/nonprofits/download-filing?path=2013_06_EO%2F23-2215980_990_201206.pdf
ACHIEVEability,232215980,2011,https://projects.propublica.org/nonprofits/download-filing?path=2012_06_EO%2F23-2215980_990_201106.pdf
ACHIEVEability,232215980,2010,https://projects.propublica.org/nonprofits/download-filing?path=2011_03_EO%2F23-2215980_990_201006.pdf
ACHIEVEability,232215980,2009,https://projects.propublica.org/nonprofits/download-filing?path=2010_07_EO%2F23-2215980_990_200906.pdf
ACHIEVEability,232215980,2008,https://projects.propublica.org/nonprofits/download-filing?path=2009_06_EO%2F23-2215980_990_200806.pdf
ACHIEVEability,232215980,2007,https://projects.propublica.org/nonprofits/download-filing?path=2008_01_EO%2F23-2215980_990_200706.pdf
ACHIEVEability,232215980,2006,https://projects.propublica.org/nonprofits/download-filing?path=2006_12_EO%2F23-2215980_990_200606.pdf
ACHIEVEability,232215980,2005,https://projects.propublica.org/nonprofits/download-filing?path=2005_12_EO%2F23-2215980_990_200506.pdf
ACHIEVEability,232215980,2004,https://projects.propublica.org/nonprofits/download-filing?path=2004_11_EO%2F23-2215980_990_200406.pdf
ACHIEVEability,232215980,2003,https://projects.propublica.org/nonprofits/download-filing?path=2003_10_EO%2F23-2215980_990_200306.pdf
ACHIEVEability,232215980,2002,https://projects.propublica.org/nonprofits/download-filing?path=2003_01_EO%2F23-2215980_990_200206.pdf
ACHIEVEability,232215980,2001,https://projects.propublica.org/nonprofits/download-filing?path=2002_01_EO%2F23-2215980_990_200106.pdf
Fairmount CDC,233094818,2022,https://projects.propublica.org/nonprofits/download-filing?path=download990pdf_06_2023_prefixes_22-25%2F233094818_202206_990_2023060721396230.pdf
Fairmount CDC,233094818,2021,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F233094818_202106_990_2022030919709377.pdf
Fairmount CDC,233094818,2020,https://projects.propublica.org/nonprofits/download-filing?path=04_2021_prefixes_23-23_1%2F233094818_202006_990_2021042117977544.pdf
Fairmount CDC,233094818,2019,https://projects.propublica.org/nonprofits/download-filing?path=08_2020_prefixes_20-23%2F233094818_201906_990_2020082117250038.pdf
Fairmount CDC,233094818,2018,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F233094818_201806_990_2019050216262157.pdf
Fairmount CDC,233094818,2017,https://projects.propublica.org/nonprofits/download-filing?path=02_2018_prefixes_21-23%2F233094818_201706_990_2018020515164391.pdf
Fairmount CDC,233094818,2016,https://projects.propublica.org/nonprofits/download-filing?path=2016_12_EO%2F23-3094818_990_201606.pdf
Fairmount CDC,233094818,2015,https://projects.propublica.org/nonprofits/download-filing?path=2015_12_EO%2F23-3094818_990_201506.pdf
Fairmount CDC,233094818,2014,https://projects.propublica.org/nonprofits/download-filing?path=2015_03_EO%2F23-3094818_990_201406.pdf
Fairmount CDC,233094818,2013,https://projects.propublica.org/nonprofits/download-filing?path=2014_02_EO%2F23-3094818_990_201306.pdf
Fairmount CDC,233094818,2012,https://projects.propublica.org/nonprofits/download-filing?path=2013_06_EO%2F23-3094818_990_201206.pdf
Fairmount CDC,233094818,2011,https://projects.propublica.org/nonprofits/download-filing?path=2012_04_EO%2F23-3094818_990_201106.pdf
Fairmount CDC,233094818,2010,https://projects.propublica.org/nonprofits/download-filing?path=2011_03_EO%2F23-3094818_990_201006.pdf
Fairmount CDC,233094818,2009,https://projects.propublica.org/nonprofits/download-filing?path=2010_02_EO%2F23-3094818_990_200906.pdf
Fairmount CDC,233094818,2008,https://projects.propublica.org/nonprofits/download-filing?path=2009_02_EO%2F23-3094818_990_200806.pdf
Fairmount CDC,233094818,2007,https://projects.propublica.org/nonprofits/download-filing?path=2008_01_EO%2F23-3094818_990_200706.pdf
Fairmount CDC,233094818,2006,https://projects.propublica.org/nonprofits/download-filing?path=2006_11_EO%2F23-3094818_990_200606.pdf
Fairmount CDC,233094818,2005,https://projects.propublica.org/nonprofits/download-filing?path=2005_12_EO%2F23-3094818_990_200506.pdf
