org_name,ein,title,source,url,date
South of South Neighborhood Association,232555347,Developer Ori Feibush is planning another big apartment building on Washington Avenue - Inquirer.com,Inquirer.com,https://news.google.com/rss/articles/CBMipgFBVV95cUxORmhpU0FoQnBqNXJadzFzQy1OVTRSVUpJa1RiQnJxLWFIZGpPSlpuNTh5bm9WMU5WM2V6Q2ZhUnNWN1ZBUzI2d1BIWDZpUEZkR3lMZ2pZdGJla1hBbW5jUDcwVDVZQktpRk5jakQ4UW9IZXlWR21TR3V4a19lVkxrdnh1S1BCbU1Kd1oxYnhPVmZBVTBIU29DSDBWVTJ2OVZYUGlSaTJ3?oc=5,2024-03-12
South of South Neighborhood Association,232555347,Developer Ori Feibush and his employees now make up one-third of a Graduate Hospital neighborhood board - Inquirer.com,Inquirer.com,https://news.google.com/rss/articles/CBMitgFBVV95cUxNUmx2NWt3bnQ4QXd5TkI1SE94c2w5Y1VmOFB3bzY4dEh6VmwzZDF2QWtsV2x1dFhVX0tZZTlPbDd2TE9yX2xIMEYwUVdVLS1FWWs1enFyYjZ6ODlXQTV2V0I4MWEtWlpCbDFCTUg1dGxOWDFuSFJZYWRYTnpIMTkzVXZsM0E3SHExN1EzSUxvV2hQdDhCOTNScHJCS25LMGJac1JpN0RuUVg4aUtFX24yZExtQ0tHdw?oc=5,2024-01-16
South of South Neighborhood Association,232555347,Three Philly neighborhood groups took different paths to create historic districts. They had the same goal: to preserve what makes their community special. - Inquirer.com,Inquirer.com,https://news.google.com/rss/articles/CBMiuwFBVV95cUxOVVN4WWxWMWh6ckg0MWg0SVpQdFpzRFVKdmpGc09PTjhCRkRoWC1TUDA0Y1gzY3RqRGEtZzlwV0tfaFFUdENERXpiVFFkcldNRE5GeWlES1FxRjUzMG9YcUlheU1kSjRIaFhueV93dXdrUDVranh1aDBqSVdwRWFqMUw1RHE4RW80N3JkVWhvMHFPSTh6U1NYem5OOFE3TU9lcW1WeHpSZHNacWtMTDk2LWg3aTBZZlRXdk1z?oc=5,2023-05-11
Spring Garden CDC,232772462,Community Safety in Philadelphia’s Point Breeze and Spring Garden Neighborhoods - The Pew Charitable Trusts,The Pew Charitable Trusts,https://news.google.com/rss/articles/CBMi2wFBVV95cUxNc013ZE1wbVllSkFlOG5aRTRNM1Z5VkR5dnBPWmlpdzdBUWZyZzJBRm5VZ0U3ZUlIM1ZaWWxHU0FZYk9jbGppeW50M2x4NlQ4dXU1WFI0SS1senFxeHFJSTRZbDFtTFRtZnRhMmd6dmFjM2JPX2h0ODd1LTBsUmt5TVFiRC1pZGJHNDg2M2JESUI5Z0NHV1B6VFBsR1RJX1BSWHRGcnZ5bE9OR0Y5VHZRR0pubHNEQWtZOU9jdXBDR1F0TUJzRFcyT0J1TC1YdHlZaHUyVXlFN3ZHa0k?oc=5,2026-06-16
Spring Garden CDC,232772462,Explore These Small Businesses in Greater Philadelphia - Visit Philadelphia,Visit Philadelphia,https://news.google.com/rss/articles/CBMipwFBVV95cUxOSGlUajI1eGZEZmc5NC1GZl9aeFRhVE4xM2tOTkJUWG1iRlVydThidGhFc1oteVZqNmZlVVJoS3dxNk9yUmphYmo5OFlzMFJqLTVlMVJxSExaSEZjYTB1b2xrQ2JidU1yd0FNbm13QTFfUml0YmE5S29VRjMzOHpvTl90WkwtVmsxdnhiSFVzTnh6MHVPTHVybEdDYUtTUzRBNmU4T3JVWQ?oc=5,2020-07-10
Spring Garden CDC,232772462,"Historic Philly Underground Railroad stop that freed 9,000 slaves is saved from brink of collapse - Billy Penn at WHYY",Billy Penn at WHYY,https://news.google.com/rss/articles/CBMiygFBVV95cUxQU0RHWXd6R1FqMk5RN3RqN2hHcGtxd1RwNEJhODBNMFZWMmNtZ1htZWxuZFpCQk9MX19iZldsbnBNOWVzUV9CZ1dHSGEtNzh1MjRhZ24ybUVZWVJ6a1g1aWxHM3ljRlpyWlBTM0NOWDU5WEdGcVEweGwzd19lQnJkM192Q09nb0VHUThabnBkcjhBTG9lc3Jfb3RDbkVUWVdWSWpTZEZEOE95NkpFMzFJMzZoUGFLempqelRIR0RoUG13eFNzUm16YVln?oc=5,2019-09-20
Allegheny West Foundation,231924667,Williamsport city council to fill vacant seat onstage tonight - NorthcentralPA.com,NorthcentralPA.com,https://news.google.com/rss/articles/CBMi4AFBVV95cUxQVnlNdEdGaEdTT3FnbTlNX1pRdzI4QnQ0RDRuellmUlU2ZVZWMTB1S1pDdFd3UFRkUDR1ZTA3d0QzWHhRMmNKbGJpck5LX3ZDNy1NallkZFZ1aVZHMGpoalBlTWFUdHE1WWtaTlgzMFYxTmpJMUFXMThGUmRvRXZTSHptWHFtMjZPU1JvWjVOYktwSXFteG9PMWUyUFAyaU9JZXNPT01GLXkzMllVZXQ5c3NKby1ZOGJaZE1uUEdoM1RFbUNzZWwzeHJLaWdYd19BaDRsellLcVk2c1V5YzNwUA?oc=5,2026-04-21
Allegheny West Foundation,231924667,Apply for the Neighborhood Economic Development Grant by March 19 - City of Philadelphia (.gov),City of Philadelphia (.gov),https://news.google.com/rss/articles/CBMioAFBVV95cUxPVFJKLXYtTUIwMnNRYVZaeFYwRldSckhWV1d1YklfM0hhSzRFUmFRMm1meDBPZXdVWWRGXzZDOVF2R0NRTGsxRFlzVkRvSm1najV5Y0Vld3QwQlpPc1VON24zTDl3SWlrNjMzR3NSZTJRako4Y1hxU19DYnczZmZoTmVnV3dzdnF5Q2lEeUFhN0QxYURkZDRWQ3ZFQkw1a1pz?oc=5,2026-03-03
Allegheny West Foundation,231924667,Pilot Program Seeks To Turn Working-Class Homebuyers Into Senior Housing Landlords - Bisnow,Bisnow,https://news.google.com/rss/articles/CBMirgFBVV95cUxQbDE1RkZtNkpzWGtnMW5JWHNiRHBNSUU1QnJNVEZmMlFldHRRTDlmTmRKNG9JRHZvMGNpTmN1alFyaTh3YlduZ1czSVVZV0dIRFdoWm1qN1VZLWZqcVBJLVI0cWszX2ZsT1NQcDJHOHR5N2loY1FpZC1wSVlRckU0bkNTanBSUHhNOVctWWhBWkIzZ1dwdUJ1RTZwNUFaUWI3eU5KZ2ZYOXBNbENKeXc?oc=5,2026-02-26
Allegheny West Foundation,231924667,Here are 10 places where Philadelphia residents can find free food - The Philadelphia Tribune,The Philadelphia Tribune,https://news.google.com/rss/articles/CBMi8AFBVV95cUxOYWlpaEV0X3BXWjdWUXhTRUFtdFdadXVOV2pSUVVkLTdnd3lpS3dfLTlmSFR4Z29XV2hRY0RweU94RnA0cGNKQ2cyYVhScG1VclZhZHV5bFUwcktCRlVPNzRVQ0oyNVVBaEFhTkdCVmFvd1FGY3JfVkdEY1ZGWjdxWHJuZ2NFakFsRVVTUjFBWXJyWTgxNmY2Ry1tVWhtLXRBQU95UGhuT0xiTHJmcFBsblY4SHducW54a1ZDbWFPVGNBTVZoN29TZGdsdW5wTkdTSlpiZURoWm5pSjBxVUZIMDhWdm9Rb1g4bEpwSGRnVzA?oc=5,2025-11-28
Allegheny West Foundation,231924667,"Amid new challenges, Philabundance steps up to feed the city's hungry | Philly Gives - Inquirer.com",Inquirer.com,https://news.google.com/rss/articles/CBMipwFBVV95cUxOSnNTMDlFNjJEQWJLdVNuRDVFWmFhRnNCYXduTUlDLWpFSEVLWUJON0Qybk5UZlF4bTlUSW5pQzhDZTZsY3BLZlF4Y0M5WHVRazV3QU45bGIzaS0tZ2ZEbVQzYzlVWFJSa1JLSmdVelBlaGJSS0lPLWlmSmRkVlhELW9SM2pWVjVOVXBqMU5pUURHV0M2TGNEeWY4dENsMVpWanJhenFKMA?oc=5,2025-11-02
Allegheny West Foundation,231924667,Berkadia Secures $13.6M Financing for Affordable Seniors Housing Development in Philadelphia - Seniors Housing Business,Seniors Housing Business,https://news.google.com/rss/articles/CBMixgFBVV95cUxOcHphUXpIOTVFSTA5cjQ2bW5LdVN3T0FDZDhuQWhzOGZybGQ0aENlNS1tdmk0Tkd3V09qNk1Yc0c1TFBmTjBEVkpWcWxTbUdvQ29CWDdyYWlZMWpRbmZ5Q29vOWlpbDZoM0xsU19CYUk1T1VMdTBFeU5vU2pCckRwVFFSMnljY254akJkckNTNUZjTG9vaFpVcmN3VUlGU3BSclV0TmE3TXVnYXRJYmxlemdOT08tUU9GcjlETDU2U0RSeXNFcGc?oc=5,2024-11-05
Allegheny West Foundation,231924667,"This North Philly street has more than 50 small businesses, but zero banks in sight - WHYY",WHYY,https://news.google.com/rss/articles/CBMivAFBVV95cUxPQkVUV0h6YUFYSkpSYzZKZ1g3bWdGX1ZCWVRoQk1CRWhsVzEwUzdhclM1TXcyWEtzb2RPVE1hVzV4Y21YRG5UcFhTZmRWakNhOWVKazF0TlkxOUhYclZJaW52Q0w5SHNSMDJ5NkZXTW5seHI0bjFHMTdqT3RWbC0xT2J3eTIxWGpQV0NFT3c4NnpsaTBXaTJkelUyQUxGYWRlU1RZNXczSWxxaUR3dlA1Y2VJS2Z1d3BTSUMwYg?oc=5,2023-11-06
Allegheny West Foundation,231924667,What do Philly’s small business owners want from the city’s 100th mayor? ‘Fix everything’ - WHYY,WHYY,https://news.google.com/rss/articles/CBMioAFBVV95cUxPdTFDTmluNzFpaUpwaWNzUTd4NEY5cmgycmduenMwcFJidHoyUFk1akZ3VEtNSi01bVR1N1d2dnF4ZVZUR2JfMWJWSW1GbkltcnZLR013T01PckJhR3c3TFZZSWdIajM0TE5mT21uSHJ1RlRWajFGSXBSS29KQTF2ZS0xQldkbGhiaEZNN2E3LTJFc21qS25DbFNjVkZSVi1x?oc=5,2023-11-02
Village of Arts and Humanities,223045318,Where the Arts Are an Engine for Community Power - Next City,Next City,https://news.google.com/rss/articles/CBMiiwFBVV95cUxObVgtcWw4TFcxMnJKVk9VUFNYdUNhV2FMN3hRLXZVdVY3N3RobGZNZUNNWU5JMGJFNW1wNjhtYV8yM19OcHJPQXhQSXlOWGthX0ozYW1aVTJ6NDIybHFjNHJlU0NtcnlEVEFmMktGekZFNWFHeVFPekNuek5JQzlhTGFzeWFsOFZTRWs4?oc=5,2026-04-20
Village of Arts and Humanities,223045318,Free And Cheap After-school Programs for Philadelphia Kids - Mommy Poppins,Mommy Poppins,https://news.google.com/rss/articles/CBMisAFBVV95cUxNU20yNVc2RVpNeG9tVXNybzFtMFpEY3BnRU83N3VMV1lWOHUyVGYzczA3ZVRtTmw3Vm5wUE1vVE5vYV9FSzcwWEI2OVhTR21YZmp5VW1OU19wMmlMalRQRHJjbnUyRkstNU9BSVVmMTVwN2hJQzV4SWY5Z0VLZGFnVnZvNkZRTXg2WUVuVzE5THM5LWlnNnFfeW5TZ3hjS1hlRWc0Y2EyZ1plQnZHZFJZWQ?oc=5,2025-09-05
Village of Arts and Humanities,223045318,"Philly community gardens provide vital green spaces amid a hot, trash-filled summer - Billy Penn at WHYY",Billy Penn at WHYY,https://news.google.com/rss/articles/CBMihgFBVV95cUxNTjRXbUpPSkV3TjF5R3liUkJ1QnpIdnZ1bjNSdXVXMGw3d3lnMTd2bW9VaV82R1c3Uk8xSVloaDlUWmRNSm9jMzBRLU15c0NsSHduMmF3OU9oLUFfX0pjN3hXbWJoa2dnakZpbWdDUjJHckpfYjNpN2VCZUxiQVZFZEt6TjJnQQ?oc=5,2025-07-28
Village of Arts and Humanities,223045318,Impact Investing for the Community - The University of Chicago Booth School of Business,The University of Chicago Booth School of Business,https://news.google.com/rss/articles/CBMia0FVX3lxTFBPUnBOM2gwVjhfdVNwT05vWm9leU1TU0wyTGg0b2RYNkZpZHNzODJUX2hXbUJYUlJRTms5bDZPY2FycXVZQjVnRXpRczl3bHo4RVdoQ3lsdDhrd2liUjdrYmFsWDFXbHdHbzh3?oc=5,2025-03-02
Village of Arts and Humanities,223045318,A mythology for North Philly appears on construction fencing - WHYY,WHYY,https://news.google.com/rss/articles/CBMiqgFBVV95cUxNNnBMTXBMb2hBOFdoM3V0aU5Ca2FDYmRkYTJlRXEzQ1ROdFU0NGJxNm9ISHlYSkdwclFtRXFacmU4QzY2eVFxdF9IRnRXTEY3OHNzdmp1bHBVb2RwRUYybWJqazczMjJZUGR2UVZEZC1DZldNdUpXZzk2eHdOb3ZyYUp2VF9GRHpQREw3eEhBdXZISjJ3clA5eXVVSlhYNWNXV3ZVYXZBRjVMQQ?oc=5,2023-06-27
Village of Arts and Humanities,223045318,What Philly’s arts and culture scene needs: eight ideas to kick off the conversation - Inquirer.com,Inquirer.com,https://news.google.com/rss/articles/CBMilwFBVV95cUxNUlFzT0NSYkhOSXZxMXZ5S0VMUHhlYUh2RThHN09GWjRZeU5Rd3Rzd0FoRGRDd3dhNWM2Vk8xdHBpLW1UaTJzX0wxTHVSYTd0bEFEajQ4VU4xQkF5dy0tYkNsUWtnVkk0VmUwbTJMUE42ZVBlMmlYd0xqT2pudTlzclZXa0hpR0JDbmx4alZXVXRqNGpYX3Y0?oc=5,2023-06-21
Village of Arts and Humanities,223045318,Looking to the Arts and Culture Community as a Source of Civic Healing - Drexel,Drexel,https://news.google.com/rss/articles/CBMiuAFBVV95cUxOWWYwaFdzWVgyaTVsWHhsa3pNVkt1NENWWDhUTGlHOF9GNk41djJwTVhxM09YRnhYeDdPTjFzbmR0X0xmZmdZdURYbHdUcm5keGVxZGNuUHZNRHd5WDl6Vm85NkRqdDA3VHp6X01QeEZzSmJLREx3WlRYWVh3bnkwUXJGZlN5Q0tYQ0ZWbWI4TnpBY0hCdW9uT2plOEVSR1BEamxRNTFpTGxaal81NFNUM2tCNWZ2aUtp?oc=5,2021-12-09
Village of Arts and Humanities,223045318,Urban Innovation Fellowship - Lindy Institute for Urban Innovation - Drexel,Drexel,https://news.google.com/rss/articles/CBMikgFBVV95cUxOUjJXbkZfZVd2aU9vVG4ybGlSY3hwblpIWDRvUWQxcm9rUkJYMF9RZE8ydWxZMVVadEo1TXd1M0RaQXRuTHlMMXdnSkIwQW15VDdBWjdTT2p6a3RBdFlwUTRySzZBTXk0eExmNzIwWlYxSlpjU3ZWSVRwVmRZcEp1Vjhrd1I5Tm5yWS1oOGhSNHFaUQ?oc=5,2021-06-10
Advocate Community Development Corporation,231706238,Learn about extraordinary local architectural pioneer - The Chestnut Hill Local,The Chestnut Hill Local,https://news.google.com/rss/articles/CBMiowFBVV95cUxONlloU2tGRlhLT2lWYkM0MV83SXNiMVRTUlVzWGdiUnlaUk5KLXJWSTZjNUtkN0F4MDJYR1FQNk4yeFVTbk5ndkJJZjhfUWg0eEZhSkU1ZmZqWDc5WDU1Mi1UU2VfVmNfQlFsaUdlMjh4UDFaZHlsd0dGc0pNYlNaeVVPWVRqU3Y0TkkzRkJGVXU0MWJfcmcyZ1BUaWNobXdteUU4?oc=5,2020-09-10
Faith CDC,43673651,"Faith CDC, My Brother’s Keeper partner for youth agriculture program - Chicago Tribune",Chicago Tribune,https://news.google.com/rss/articles/CBMirgFBVV95cUxNXzdkMzNaUjhOZUF5cUd2Z0tNelZfQ1lDVHN0b3dOTUFKWi16V3FQdkFCYWNTZnJDclpoRDltdWFPVG4yb21fN20zdTJ3RmEyQ2Npc1hicjVreXdQdkdKWHVxdmpCeDBzV3FqMDJNak5GYmxnY215cnFNMTVFVkNoZGlnWVp1dUhTQ1lfb1R1R0I0b09zTnVyLUd1akJkbS1HcERfYTJGZm1ISkdOT2c?oc=5,2026-04-03
Faith CDC,43673651,Capital B Gary story: Environmental Advocates Gain ‘A Seat at the Table’ at Gary City Hall - the indiana citizen,the indiana citizen,https://news.google.com/rss/articles/CBMitgFBVV95cUxNUVdRdmtfLWpMRmlQMnRTcXRpV1hwWDZjemRsMGhERXBLR3VRNm1sWjRCVTVrNUt2Q29HdzdkVFdDVHduWnNqbnpGMnViTUVNdEg5SHZDYkJFa1ItODJSQ0d2T0Uya0JPOG4yRVhpSUNTc1Y1MllNWHljc01tSnE3UzlJa3BhUWw4TDNsUW9GWVk0X2JKZGdBaE5jX0R4OEpfVERBZHFRaGo5c1RwRlltQlNsLWt5QQ?oc=5,2024-07-29
Faith CDC,43673651,A new civic group in Germantown and Mt. Airy is raising eyebrows as well as questions - The Chestnut Hill Local,The Chestnut Hill Local,https://news.google.com/rss/articles/CBMiiwFBVV95cUxPdlZaX29uNE9XTVM2dWxDYUNZbWhUakszdlNqX0JocGJCclNsNkFwNVpsNFVqZ09ScHZoQUNyOEN5WlhKRktfOW8wX3RGVXNXWWh3X0x2RkJMc2o1TW1kclRfWUhhYnZHbFFNb2N4akZMa1Z3TWE5STJaUlhZeTRDYU91d0RTWlhuc0tR?oc=5,2023-11-23
Faith CDC,43673651,Gary building where the city got its start remains - Chicago Tribune,Chicago Tribune,https://news.google.com/rss/articles/CBMimAFBVV95cUxQOEw2cXBLVjNTRVpDMTJyQVFvN21lWUx3QUhEM0RhTDdEMHF5WDhUZlpLeVoyWEpiSlZWa1hfeEJNUmlVVzd6dHlJdGxEWG1iWmFWYU9aeHpoQmR3RmZBcGFiTXJoQlVvcWhOeU9KTHVTd0lTNDBsV05OUDBQZkUxdm5CVGpUMDZaWF9WMGJQQ1FJT3F1OHZnaw?oc=5,2016-05-13
Hunting Park Community Development Corporation,264300365,"Daniel Rodriguez, Puerto Rican lifelong community advocate passes away - Impacto Media",Impacto Media,https://news.google.com/rss/articles/CBMipwFBVV95cUxPbGJNT1JSelQ3d0kyRHR0TmRjU1Fsb252bGU2bHlBQmNlajJRTE0wWGkxS2JCNDFsWTFjT1d3aEFnbVEzbWVPQXRLb2tiRnNYeWs1aEtCOFl0WTZXZmdYYzJvSjJScGd5aHpuYjhFVzYxLVp0Sl8tblB0ZDRPSHJsLUJCMDN5dmktWXMxbUh6ZVVJeTZOR2FMdlZvcnJqVWpDOHVhUHdZMNIBpwFBVV95cUxPbGJNT1JSelQ3d0kyRHR0TmRjU1Fsb252bGU2bHlBQmNlajJRTE0wWGkxS2JCNDFsWTFjT1d3aEFnbVEzbWVPQXRLb2tiRnNYeWs1aEtCOFl0WTZXZmdYYzJvSjJScGd5aHpuYjhFVzYxLVp0Sl8tblB0ZDRPSHJsLUJCMDN5dmktWXMxbUh6ZVVJeTZOR2FMdlZvcnJqVWpDOHVhUHdZMA?oc=5,2025-07-25
Hunting Park Community Development Corporation,264300365,"Climate Change, Politics of Science Shape Ali Kenner’s Work - Drexel",Drexel,https://news.google.com/rss/articles/CBMic0FVX3lxTE1vZHZkcm5rZmN2LWRpbkpvUkk3WFBXT3d0dlhURlZWVGhHWnNkbXRfMWRaYnFkRFNfVU9YVnc1VWZBQURxRDREekdKVlEzZ3ZDc2VXR3YtWFZpeWNra1FVNXk4U1VJTHBrYVpLNWxqWnJPakk?oc=5,2024-04-23
Jefferson Manor Community Development Corporation,,Temple U.'s Dispute With Philadelphia Stalls a Giant Sports Complex (Published 1995) - The New York Times,The New York Times,https://news.google.com/rss/articles/CBMirgFBVV95cUxNZUExaGZsNXBPM0pLTnVwQXNMcWxKLVl6TkxHUnIxeGlZbml6Tm52UDdvZjhSbG9QWkNHbGhmYmhuZlNqQkpmYmhXVjROanp2a0dMN0RyZkY4UWNCbUdiRjhwSXBwRGVzd1RDMDJfTV8tdkJ4R3pkQTExZVRoY3N4TmdkVG95TUhVMUNjcFR6ZDhHUHlzdjNLSm5Bb3QzUHlSVUd0TnphUnZMTEpFZlE?oc=5,1995-07-05
Mt. Airy Village Development Corporation,260898815,"Mt Airy USA Rebrands As Mt Airy CDC With New Logo, Website - Patch",Patch,https://news.google.com/rss/articles/CBMimAFBVV95cUxPc1Y1X01GZjBQaXdCaDJWZVlUMWxjVXEyMlBhcWh0ZG1kQUtTT09pcHlHQ3ZjY1JJaFpYMUVMWmd6N2tTUGhzZTc0MkdrUWdLdVF0d2RqYUVhbk91M3cxWWRUMHQ2NGE5R2Q5WFJ5ZEVIZWZXRjd1Ykl3M2JqeVFZdTBsX1JCb2Z4dGNSNFgtdDR6RlpuWkU4Ng?oc=5,2019-02-01
Mt. Airy Village Development Corporation,260898815,"Anne Ewing, 78, social activist - Inquirer.com",Inquirer.com,https://news.google.com/rss/articles/CBMikgFBVV95cUxPSGEzT0tJRUFkMWlzdG1mQUNYbXd3b1VJOVZUdGRlQkpyNnRVbzBzajJLd1pqN3luVFVBNzBBa2c0dnBfRU9DZjIzQ3gwVUo3QzJTakgzMUtMdy0wRk41SFpfaTBWZVEwbTVDbktGTDNaeWZWUlFyLTZHbEEzM2ZsUEd3eWt3OHlTMWZpQVY4OGlnZw?oc=5,2016-03-21
People's Emergency Center CDC,,"Elsie Wise, civic leader, founder of West Powelton Steppers & Drum Squad, dies at 92 - Inquirer.com",Inquirer.com,https://news.google.com/rss/articles/CBMi8gFBVV95cUxQSUJLMFY5UDJKSlktUDlfUUt4N2lVeGdJbFRtTHpkSFhMSEswMGcyenctaHJjZ0FRWUhuRFJRUWhEWlNiM1pNblphMkFDci03YnpJdDkyZU5Nc0NyVlVjUXJJd2Y1OGVHMDAwc1haYS1CNlRoTUJpQ1ZORUdFd1M2RV9YdUZnLWFaZHo2VE5CZ0tkbmw3cUtDcjFoZkQybDNscXJKOEt3S3lGUm9xRkY5V29aOG9yZU1uNWFSUENrdFlEZmMxWEF5a3YxeXM4STc1eU02YkNuVWJVS0Y4VlJ3ZmtmVUx3MHlheWxGb0JtUWQtdw?oc=5,2020-12-18
People's Emergency Center CDC,,Small Business Saturday: Visit one of these Philly commercial corridors! - City of Philadelphia (.gov),City of Philadelphia (.gov),https://news.google.com/rss/articles/CBMipwFBVV95cUxPeXRKM1huZENST3cwajdYMWVrYlM2SXpwZkJQczY1d3pQeGRrYU5hbXVlMk83UEVLdFc1bHlKbmxVcFRGUEhzTE5SZ3pkX3ZDSUNWQTVFQnZMekJqZVNDelc5U0d1c1BmNFA2elMycnRXX2VSMzhSLVJUVkxnVE9ZUmNPWTlzTGFvOWxnNTRmYXlEUGFPZERIS0J1M05aWWlIbFJBX3hhSQ?oc=5,2017-11-22
West Oak Lane CDC,232142704,Changing Philadelphia - Inquirer.com,Inquirer.com,https://news.google.com/rss/articles/CBMieEFVX3lxTFB1TUo4TDcwOVVrNTRXV280ZzFybFFSaWlIRmFGaER4NUNKa3VFbUVkMmw0d2JBRFdhcVBwdHlyZE1xSjB0ODJKbDJrdkhRM2RUdmZGWGdqaUFldWRLbzFQM1J0NEZDTUJTVHRNOTNnbThKajgycW00TA?oc=5,2014-10-23
Brewerytown CDC,473603645,CDCs revitalized America's poor neighborhoods. What is their role as a community gentrifies? - Inquirer.com,Inquirer.com,https://news.google.com/rss/articles/CBMiggJBVV95cUxNSTJLaFZ1TFFMQW9rWGhGckYxYTUxSk02Q1ZnYjhvNlFZcXhlNkl0c3hEdWNacmV4ODJGSE5OalhnUXZ6bC12V21PeUF3WWo1ZURtcXNsNFFsbjBJel8zOC1LeFVvcDNLU2pOeWdQaWZBcng1M0xrSWZ4TDYtWXdJMTU4OHBDMU9fQ0IyUnFMbXVkWUVJaFVzUDk0VFkwZ2V3bHBWaXZoN1BUaGZKOWdIaWFxRU9SSWE5bVE5ZVlKQVpidlgyWE5NWjRTNzNOYVR6czg0MFIwUGQzNU5Eb0UyU3ZzQXVKMkRPX2NuUVRQbVc2LVFZc09WMzhEU3AyaG4xMmc?oc=5,2018-03-02
Brewerytown CDC,473603645,Soul Saving: How one man’s obsession with old 45s gave birth to Philly’s Brewerytown Beats - WXPN,WXPN,https://news.google.com/rss/articles/CBMiSkFVX3lxTE5hZDdGcWN3NTlLZW9BdnpwRGw2SXFjem9VS3dOVTZmX3AyOVNlTzRIMjE3Z3o3VXR1WVY2dXJSVFhrSnZXZ0ZFSFdR?oc=5,2017-05-22
Brewerytown CDC,473603645,"Brewerytown: One-time ‘beer capital of America’ decimated by Prohibition, now in flux - Billy Penn at WHYY",Billy Penn at WHYY,https://news.google.com/rss/articles/CBMitgFBVV95cUxPaWFNMzFTLTlMbW5GXy1aUHhVOVRXQl92RURMSm91QVpSNk9sMmVwMlJwcG9EMk1zLUY2MHdzS216ZVVqQTZGYlAwdXRLR3ZTNThDSGQxM3MwZTFiZXJaS01QT0lkMnFXaDB5ejltRHpmSXpnc3VsYUVmc2FZbU1qU3pVMGdJa21YdHg4UWFfRnMwRktPRzlxLXJoZGktek5JNzU2aFRCXzdDLWN4RVpua3BEYm1Sdw?oc=5,2015-06-10
Brewerytown CDC,473603645,SEN. KITCHEN INVITES PUBLIC TO ENERGY CONSERVATION WORKSHOP - PoliticsPA,PoliticsPA,https://news.google.com/rss/articles/CBMikgFBVV95cUxNNVNCTjh3WnUxSnZ5ZU1JdDJMTHRGUFk2VlRpTU5PemZ0YzZsZmMxX0lpMHNjdURHc3QxZXpBeHpKZmw3NFJoT1dCS0pNR2ZQOGs0OFBaazlhR2c4Y3IyWU1wbkozNl9hSHNab3E3bF8zUi1heGZrY2hRWEs0ZnV0eUhwNDZSRUhTVDFOZExOdldFdw?oc=5,2010-12-07
Roxborough Development Corporation,232705347,Roxborough Spring Festival expands as part of America 250 celebrations - 6abc Philadelphia,6abc Philadelphia,https://news.google.com/rss/articles/CBMinAFBVV95cUxPNUEyRTZxT2FtYWVSTnEtc3JZcTN6SWtWczdCN0hGMG9adHAtcjJ2RG12ME1UMjl0N0ZfbkpHSTZSTnlnM0hPQlRJTUFFZnp3T29yemtVMFFsXy1Ed09RWnljQUZkSy1TcU55Ry1KclhxMlQxNVYtM3oydG1USFQ3RFhJRFMyc05WMi1HUF9ocW9ON0d1bDNBb1dFWjbSAaIBQVVfeXFMTVRvOUhGdldIUHZVS1VZcEVORUtxVlpmYjAwRzIxWlhoaGZEc0JpUWl0UmN6OU50ZGpuTU5wNDdCYVdhRkppM3hndjJXdFIyRklZM3BBYUJTdXlPZUJkZ3FJZmhBSkpBY1pXbUdSU05Cbjc3QVJqaFRjRmVoX2ZUMUJCYnpwcUpkS3NESk1LZTNwNlRxTFp1OWQ1Y2JnNmhlSFhR?oc=5,2026-05-09
Roxborough Development Corporation,232705347,Fire damages restaurant and brewery in Philly's Roxborough neighborhood - NBC10 Philadelphia,NBC10 Philadelphia,https://news.google.com/rss/articles/CBMivwFBVV95cUxObmhWM01RSGEteHFyLUFZTGRzSkkweTNLOVpEeWRlR2c3XzMtUUJ3eTFvbGlVN2xETGwwVU80QlVNOWdya3ZEUUdneUFyZ21IZ2w1anJtQlJ2bUIwLWpINUh2WGRQcU1wUHlCaG5wTHU0dWxrNk5tZ2FuOS0zdG12czFFZU8yYnBERDE4Zk9UaV9DaTBZektFUkVDUjNUS1BjajE2UmcyZGU1QlNxZ2pCY0xwVjAxeXFGZDhEdmlOVdIBxwFBVV95cUxPX2RjU2RRWmdUQWpXZDZENlhyRG5Kbkx4ZFlpQmw0MmsyY00xSHdrVmJOVWFYRWVLOFRoYTI4eG54WTExajB6ODdjVTF0dWJxdV93eUpoVTJFY1EzUk5TSG1WZ2pvMXFFVjExNUtvV0drR21SSTZacTU3akNhZ09VaXR1TWVuNjlzaDhvN1pkU3gxQWhxZENZakgtOUt0NHgtWlFfbkt4eDMxRnlEY1I1V2ZSa0I1SDNQdDRwZzh1d1owcHBDbkRj?oc=5,2026-01-29
Roxborough Development Corporation,232705347,"Spotlight On: Jacqueline Cusack, Executive Director, Roxborough Development Corporation - Capital Analytics Associates",Capital Analytics Associates,https://news.google.com/rss/articles/CBMiwgFBVV95cUxQd2JVd3FjSzhjWGJnOTc5WTFnZVFCR2FlWFdmQk5CQzNOTWdjZlRjUzB0M216Q0R3ZDVuSW9fcDIwdlNOU0diTUozQTNsdENCX3pTTmRIeXZzZmticVU0a2ZMbmJTVURTSFJFOUVfTGozNVVoMGpOeUtiblB1RWJVc2YtM1hiMlN0UzE3Q0phTm1uVUs0WDVTYlUwSnJGT2pzLVlocmpYYkl0Q1I5OHozd3hrWUJZSkE5Snc3emw0SFdPdw?oc=5,2026-01-19
